Time,PTime,LED,Speaker,Control,Energy,Theta,dTheta,Phi,dPhi
2.537724,2.537974,1,0,-0.0104,0.00039710,-0.01864093,0.21286944,-9.85983133,-0.97439228
2.540000,2.540131,1,0,-0.0091,0.00042002,-0.01757658,0.21354809,-9.86470329,-0.98423474
2.541773,2.542029,1,1,-0.0091,0.00042002,-0.01757658,0.21354809,-9.86470329,-0.98423474
2.545000,2.545238,1,1,-0.0078,0.00044031,-0.01650884,0.21393573,-9.86962446,-0.99284230
2.545823,2.545947,1,0,-0.0078,0.00044031,-0.01650884,0.21393573,-9.86962446,-0.99284230
2.549872,2.550116,1,1,-0.0078,0.00044031,-0.01650884,0.21393573,-9.86962446,-0.99284230
2.550000,2.550140,1,1,-0.0065,0.00045794,-0.01543916,0.21403775,-9.87458867,-1.00022692
2.553921,2.554168,1,0,-0.0065,0.00045794,-0.01543916,0.21403775,-9.87458867,-1.00022692
2.555000,2.555127,1,0,-0.0053,0.00047293,-0.01436897,0.21385973,-9.87958981,-1.00640189
2.557971,2.558218,1,1,-0.0053,0.00047293,-0.01436897,0.21385973,-9.87958981,-1.00640189
2.560000,2.560140,1,1,-0.0040,0.00048529,-0.01329967,0.21340749,-9.88462182,-1.01138171
2.562020,2.562252,1,0,-0.0040,0.00048529,-0.01329967,0.21340749,-9.88462182,-1.01138171
2.565000,2.565243,1,0,-0.0028,0.00049505,-0.01223264,0.21268701,-9.88967872,-1.01518212
2.566069,2.566142,1,1,-0.0028,0.00049505,-0.01223264,0.21268701,-9.88967872,-1.01518212
2.570000,2.570251,1,1,-0.0016,0.00050224,-0.01116920,0.21170446,-9.89475463,-1.01782004
2.570118,2.570271,1,0,-0.0016,0.00050224,-0.01116920,0.21170446,-9.89475463,-1.01782004
2.574168,2.574416,1,1,-0.0016,0.00050224,-0.01116920,0.21170446,-9.89475463,-1.01782004
2.575000,2.575128,1,1,-0.0004,0.00050691,-0.01011068,0.21046621,-9.89984374,-1.01931354
2.578217,2.578466,1,0,-0.0004,0.00050691,-0.01011068,0.21046621,-9.89984374,-1.01931354
2.580000,2.580139,1,0,0.0007,0.00050914,-0.00905835,0.20897877,-9.90494030,-1.01968179
2.582266,2.582506,1,1,0.0007,0.00050914,-0.00905835,0.20897877,-9.90494030,-1.01968179
2.585000,2.585243,1,1,0.0019,0.00050899,-0.00801345,0.20724882,-9.91003871,-1.01894506
2.586316,2.586438,1,0,0.0019,0.00050899,-0.00801345,0.20724882,-9.91003871,-1.01894506
2.590000,2.590250,1,0,0.0030,0.00050654,-0.00697721,0.20528319,-9.91513344,-1.01712464
2.590365,2.590430,1,1,0.0030,0.00050654,-0.00697721,0.20528319,-9.91513344,-1.01712464
2.594414,2.594532,1,0,0.0030,0.00050654,-0.00697721,0.20528319,-9.91513344,-1.01712464
2.595000,2.595125,1,0,0.0041,0.00050188,-0.00595079,0.20308886,-9.92021906,-1.01424284
2.598464,2.598733,1,1,0.0041,0.00050188,-0.00595079,0.20308886,-9.92021906,-1.01424284
2.600000,2.600129,1,1,0.0051,0.00049512,-0.00493535,0.20067294,-9.92529027,-1.01032293
2.602513,2.602755,1,0,0.0051,0.00049512,-0.00493535,0.20067294,-9.92529027,-1.01032293
2.605000,2.605200,1,0,0.0062,0.00048636,-0.00393198,0.19804267,-9.93034189,-1.00538911
2.606562,2.606688,1,1,0.0062,0.00048636,-0.00393198,0.19804267,-9.93034189,-1.00538911
2.610000,2.610253,1,1,0.0072,0.00047571,-0.00294177,0.19520540,-9.93536883,-0.99946645
2.610612,2.610734,1,0,0.0072,0.00047571,-0.00294177,0.19520540,-9.93536883,-0.99946645
2.614661,2.614874,1,1,0.0072,0.00047571,-0.00294177,0.19520540,-9.93536883,-0.99946645
2.615000,2.615074,1,1,0.0082,0.00046328,-0.00196574,0.19216862,-9.94036617,-0.99258088
2.618710,2.618802,1,0,0.0082,0.00046328,-0.00196574,0.19216862,-9.94036617,-0.99258088
2.620000,2.620126,1,0,0.0091,0.00044921,-0.00100490,0.18893990,-9.94532907,-0.98475914
2.622760,2.623008,1,1,0.0091,0.00044921,-0.00100490,0.18893990,-9.94532907,-0.98475914
2.625000,2.625128,1,1,0.0101,0.00043361,-0.00006020,0.18552692,-9.95025287,-0.97602871
2.626809,2.627048,1,0,0.0101,0.00043361,-0.00006020,0.18552692,-9.95025287,-0.97602871
2.630000,2.630251,1,0,0.0109,0.00041662,0.00086743,0.18193746,-9.95513301,-0.96641778
2.630858,2.630978,1,1,0.0109,0.00041662,0.00086743,0.18193746,-9.95513301,-0.96641778
2.634908,2.635153,1,0,0.0109,0.00041662,0.00086743,0.18193746,-9.95513301,-0.96641778
2.635000,2.635174,1,0,0.0118,0.00039837,0.00177712,0.17817937,-9.95996510,-0.95595524
2.638957,2.639207,1,1,0.0118,0.00039837,0.00177712,0.17817937,-9.95996510,-0.95595524
2.640000,2.640124,1,1,0.0126,0.00037899,0.00266802,0.17426058,-9.96474488,-0.94467057
2.643006,2.643135,1,0,0.0126,0.00037899,0.00266802,0.17426058,-9.96474488,-0.94467057
2.645000,2.645127,1,0,0.0134,0.00035862,0.00353932,0.17018909,-9.96946823,-0.93259384
2.647055,2.647287,1,1,0.0134,0.00035862,0.00353932,0.17018909,-9.96946823,-0.93259384
2.650000,2.650251,1,1,0.0142,0.00033739,0.00439027,0.16597295,-9.97413120,-0.91975564
2.651105,2.651223,1,0,0.0142,0.00033739,0.00439027,0.16597295,-9.97413120,-0.91975564
2.655000,2.655255,1,0,0.0149,0.00031544,0.00522013,0.16162027,-9.97872998,-0.90618706
2.655154,2.655274,1,1,0.0149,0.00031544,0.00522013,0.16162027,-9.97872998,-0.90618706
2.659203,2.659475,1,0,0.0149,0.00031544,0.00522013,0.16162027,-9.97872998,-0.90618706
2.660000,2.660125,1,0,0.0156,0.00029290,0.00602823,0.15713919,-9.98326091,-0.89191961
2.663253,2.663514,1,1,0.0156,0.00029290,0.00602823,0.15713919,-9.98326091,-0.89191961
2.665000,2.665230,1,1,0.0163,0.00026990,0.00681393,0.15253791,-9.98772051,-0.87698517
2.667302,2.667552,1,0,0.0163,0.00026990,0.00681393,0.15253791,-9.98772051,-0.87698517
2.670000,2.670251,1,0,0.0169,0.00024658,0.00757662,0.14782461,-9.99210544,-0.86141596
2.671351,2.671482,1,1,0.0169,0.00024658,0.00757662,0.14782461,-9.99210544,-0.86141596
2.675000,2.675261,1,1,0.0175,0.00022306,0.00831574,0.14300751,-9.99641251,-0.84524448
2.675401,2.675428,1,0,0.0175,0.00022306,0.00831574,0.14300751,-9.99641251,-0.84524448
2.679450,2.679530,1,1,0.0175,0.00022306,0.00831574,0.14300751,-9.99641251,-0.84524448
2.680000,2.680089,1,1,0.0181,0.00019946,0.00903078,0.13809484,-10.00063874,-0.82850348
2.683499,2.683564,1,0,0.0181,0.00019946,0.00903078,0.13809484,-10.00063874,-0.82850348
2.685000,2.685189,1,0,0.0186,0.00017591,0.00972125,0.13309481,-10.00478125,-0.81122587
2.687549,2.687606,1,1,0.0186,0.00017591,0.00972125,0.13309481,-10.00478125,-0.81122587
2.690000,2.690216,1,1,0.0191,0.00015251,0.01038673,0.12801560,-10.00883738,-0.79344469
2.691598,2.691664,1,0,0.0191,0.00015251,0.01038673,0.12801560,-10.00883738,-0.79344469
2.695000,2.695160,1,0,0.0196,0.00012938,0.01102680,0.12286541,-10.01280461,-0.77519307
2.695647,2.695786,1,1,0.0196,0.00012938,0.01102680,0.12286541,-10.01280461,-0.77519307
2.699697,2.699767,1,0,0.0196,0.00012938,0.01102680,0.12286541,-10.01280461,-0.77519307
2.700000,2.700078,1,0,0.0200,0.00010662,0.01164113,0.11765235,-10.01668057,-0.75650419
2.703746,2.703885,1,1,0.0200,0.00010662,0.01164113,0.11765235,-10.01668057,-0.75650419
2.705000,2.705218,1,1,0.0204,0.00008433,0.01222939,0.11238452,-10.02046309,-0.73741117
2.707795,2.707929,1,0,0.0204,0.00008433,0.01222939,0.11238452,-10.02046309,-0.73741117
2.710000,2.710236,1,0,0.0207,0.00006261,0.01279132,0.10706994,-10.02415015,-0.71794711
2.711845,2.711965,1,1,0.0207,0.00006261,0.01279132,0.10706994,-10.02415015,-0.71794711
2.715000,2.715262,1,1,0.0211,0.00004154,0.01332667,0.10171658,-10.02773989,-0.69814496
2.715894,2.716012,1,0,0.0211,0.00004154,0.01332667,0.10171658,-10.02773989,-0.69814496
2.719943,2.720021,1,1,0.0211,0.00004154,0.01332667,0.10171658,-10.02773989,-0.69814496
2.720000,2.720050,1,1,0.0214,0.00002120,0.01383525,0.09633231,-10.03123061,-0.67803754
2.723992,2.724126,1,0,0.0214,0.00002120,0.01383525,0.09633231,-10.03123061,-0.67803754
2.725000,2.725129,1,0,0.0216,0.00000166,0.01431691,0.09092494,-10.03462080,-0.65765744
2.728042,2.728172,1,1,0.0216,0.00000166,0.01431691,0.09092494,-10.03462080,-0.65765744
2.730000,2.730238,1,1,0.0218,-0.00001700,0.01477153,0.08550216,-10.03790908,-0.63703702
2.732091,2.732242,1,0,0.0218,-0.00001700,0.01477153,0.08550216,-10.03790908,-0.63703702
2.735000,2.735252,1,0,0.0220,-0.00003473,0.01519905,0.08007155,-10.04109427,-0.61620833
2.736140,2.736272,1,1,0.0220,-0.00003473,0.01519905,0.08007155,-10.04109427,-0.61620833
2.740000,2.740091,1,1,0.0222,-0.00005148,0.01559940,0.07464060,-10.04417531,-0.59520309
2.740190,2.740265,1,0,0.0222,-0.00005148,0.01559940,0.07464060,-10.04417531,-0.59520309
2.744239,2.744369,1,1,0.0222,-0.00005148,0.01559940,0.07464060,-10.04417531,-0.59520309
2.745000,2.745124,1,1,0.0223,-0.00006720,0.01597261,0.06921662,-10.04715133,-0.57405265
2.748288,2.748419,1,0,0.0223,-0.00006720,0.01597261,0.06921662,-10.04715133,-0.57405265
2.750000,2.750238,1,0,0.0224,-0.00008186,0.01631869,0.06380684,-10.05002159,-0.55278792
2.752338,2.752465,1,1,0.0224,-0.00008186,0.01631869,0.06380684,-10.05002159,-0.55278792
2.755000,2.755252,1,1,0.0224,-0.00009541,0.01663772,0.05841831,-10.05278553,-0.53143937
2.756387,2.756511,1,0,0.0224,-0.00009541,0.01663772,0.05841831,-10.05278553,-0.53143937
2.760000,2.760086,1,0,0.0225,-0.00010784,0.01692982,0.05305793,-10.05544273,-0.51003697
2.760436,2.760566,1,1,0.0225,-0.00010784,0.01692982,0.05305793,-10.05544273,-0.51003697
2.764486,2.764602,1,0,0.0225,-0.00010784,0.01692982,0.05305793,-10.05544273,-0.51003697
2.765000,2.765132,1,0,0.0225,-0.00011913,0.01719510,0.04773243,-10.05799291,-0.48861018
2.768535,2.768662,1,1,0.0225,-0.00011913,0.01719510,0.04773243,-10.05799291,-0.48861018
2.770000,2.770222,1,1,0.0224,-0.00012927,0.01743377,0.04244840,-10.06043596,-0.46718788
2.772584,2.772809,1,0,0.0224,-0.00012927,0.01743377,0.04244840,-10.06043596,-0.46718788
2.775000,2.775137,1,0,0.0224,-0.00013824,0.01764601,0.03721220,-10.06277190,-0.44579836
2.776634,2.776865,1,1,0.0224,-0.00013824,0.01764601,0.03721220,-10.06277190,-0.44579836
2.780000,2.780138,1,1,0.0223,-0.00014606,0.01783207,0.03203006,-10.06500089,-0.42446929
2.780683,2.780807,1,0,0.0223,-0.00014606,0.01783207,0.03203006,-10.06500089,-0.42446929
2.784732,2.784962,1,1,0.0223,-0.00014606,0.01783207,0.03203006,-10.06500089,-0.42446929
2.785000,2.785070,1,1,0.0222,-0.00015273,0.01799222,0.02690797,-10.06712324,-0.40322769
2.788782,2.789008,1,0,0.0222,-0.00015273,0.01799222,0.02690797,-10.06712324,-0.40322769
2.790000,2.790127,1,0,0.0220,-0.00015827,0.01812676,0.02185175,-10.06913938,-0.38209989
2.792831,2.793042,1,1,0.0220,-0.00015827,0.01812676,0.02185175,-10.06913938,-0.38209989
2.795000,2.795251,1,1,0.0218,-0.00016269,0.01823602,0.01686700,-10.07104988,-0.36111155
2.796880,2.797115,1,0,0.0218,-0.00016269,0.01823602,0.01686700,-10.07104988,-0.36111155
2.800000,2.800141,1,0,0.0216,-0.00016601,0.01832035,0.01195913,-10.07285544,-0.34028758
2.800929,2.801052,1,1,0.0216,-0.00016601,0.01832035,0.01195913,-10.07285544,-0.34028758
2.804979,2.805207,1,0,0.0216,-0.00016601,0.01832035,0.01195913,-10.07285544,-0.34028758
2.805000,2.805234,1,0,0.0214,-0.00016827,0.01838015,0.00713330,-10.07455687,-0.31965214
2.809028,2.809261,1,1,0.0214,-0.00016827,0.01838015,0.00713330,-10.07455687,-0.31965214
2.810000,2.810128,1,1,0.0212,-0.00016949,0.01841582,0.00239449,-10.07615513,-0.29922863
2.813077,2.813319,1,0,0.0212,-0.00016949,0.01841582,0.00239449,-10.07615513,-0.29922863
2.815000,2.815240,1,0,0.0209,-0.00016972,0.01842779,-0.00225256,-10.07765128,-0.27903968
2.817127,2.817331,1,1,0.0209,-0.00016972,0.01842779,-0.00225256,-10.07765128,-0.27903968
2.820000,2.820139,1,1,0.0206,-0.00016900,0.01841653,-0.00680334,-10.07904648,-0.25910712
2.821176,2.821297,1,0,0.0206,-0.00016900,0.01841653,-0.00680334,-10.07904648,-0.25910712
2.825000,2.825243,1,0,0.0203,-0.00016736,0.01838251,-0.01125357,-10.08034201,-0.23945194
2.825225,2.825263,1,1,0.0203,-0.00016736,0.01838251,-0.01125357,-10.08034201,-0.23945194
2.829275,2.829512,1,0,0.0203,-0.00016736,0.01838251,-0.01125357,-10.08034201,-0.23945194
2.830000,2.830128,1,0,0.0200,-0.00016486,0.01832624,-0.01559917,-10.08153927,-0.22009435
2.833324,2.833572,1,1,0.0200,-0.00016486,0.01832624,-0.01559917,-10.08153927,-0.22009435
2.835000,2.835228,1,1,0.0196,-0.00016154,0.01824825,-0.01983633,-10.08263974,-0.20105369
2.837373,2.837614,1,0,0.0196,-0.00016154,0.01824825,-0.01983633,-10.08263974,-0.20105369
2.840000,2.840139,1,0,0.0192,-0.00015746,0.01814906,-0.02396146,-10.08364501,-0.18234847
2.841423,2.841547,1,1,0.0192,-0.00015746,0.01814906,-0.02396146,-10.08364501,-0.18234847
2.845000,2.845238,1,1,0.0189,-0.00015267,0.01802926,-0.02797119,-10.08455675,-0.16399635
2.845472,2.845595,1,0,0.0189,-0.00015267,0.01802926,-0.02797119,-10.08455675,-0.16399635
2.849521,2.849761,1,1,0.0189,-0.00015267,0.01802926,-0.02797119,-10.08455675,-0.16399635
2.850000,2.850129,1,1,0.0185,-0.00014722,0.01788940,-0.03186240,-10.08537674,-0.14601413
2.853571,2.853810,1,0,0.0185,-0.00014722,0.01788940,-0.03186240,-10.08537674,-0.14601413
2.855000,2.855129,1,0,0.0180,-0.00014118,0.01773009,-0.03563219,-10.08610681,-0.12841774
2.857620,2.857862,1,1,0.0180,-0.00014118,0.01773009,-0.03563219,-10.08610681,-0.12841774
2.860000,2.860135,1,1,0.0176,-0.00013460,0.01755193,-0.03927791,-10.08674890,-0.11122227
2.861669,2.861757,1,0,0.0176,-0.00013460,0.01755193,-0.03927791,-10.08674890,-0.11122227
2.865000,2.865165,1,0,0.0172,-0.00012753,0.01735554,-0.04279713,-10.08730501,-0.09444191
2.865719,2.865798,1,1,0.0172,-0.00012753,0.01735554,-0.04279713,-10.08730501,-0.09444191
2.869768,2.869980,1,0,0.0172,-0.00012753,0.01735554,-0.04279713,-10.08730501,-0.09444191
2.870000,2.870069,1,0,0.0167,-0.00012004,0.01714155,-0.04618764,-10.08777722,-0.07809002
2.873817,2.874060,1,1,0.0167,-0.00012004,0.01714155,-0.04618764,-10.08777722,-0.07809002
2.875000,2.875230,1,1,0.0162,-0.00011218,0.01691061,-0.04944748,-10.08816767,-0.06217906
2.877866,2.878114,1,0,0.0162,-0.00011218,0.01691061,-0.04944748,-10.08816767,-0.06217906
2.880000,2.880132,1,0,0.0157,-0.00010401,0.01666338,-0.05257490,-10.08847856,-0.04672067
2.881916,2.882149,1,1,0.0157,-0.00010401,0.01666338,-0.05257490,-10.08847856,-0.04672067
2.885000,2.885239,1,1,0.0152,-0.00009559,0.01640050,-0.05556838,-10.08871216,-0.03172558
2.885965,2.886088,1,0,0.0152,-0.00009559,0.01640050,-0.05556838,-10.08871216,-0.03172558
2.890000,2.890248,1,0,0.0147,-0.00008696,0.01612266,-0.05842662,-10.08887079,-0.01720370
2.890014,2.890269,1,1,0.0147,-0.00008696,0.01612266,-0.05842662,-10.08887079,-0.01720370
2.894064,2.894316,1,0,0.0147,-0.00008696,0.01612266,-0.05842662,-10.08887079,-0.01720370
2.895000,2.895126,1,0,0.0142,-0.00007820,0.01583053,-0.06114853,-10.08895681,-0.00316409
2.898113,2.898364,1,1,0.0142,-0.00007820,0.01583053,-0.06114853,-10.08895681,-0.00316409
2.900000,2.900130,1,1,0.0137,-0.00006934,0.01552478,-0.06373324,-10.08897263,0.01038504
2.902162,2.902403,1,0,0.0137,-0.00006934,0.01552478,-0.06373324,-10.08897263,0.01038504
2.905000,2.905243,1,0,0.0132,-0.00006044,0.01520612,-0.06618008,-10.08892071,0.02343632
2.906212,2.906433,1,1,0.0132,-0.00006044,0.01520612,-0.06618008,-10.08892071,0.02343632
2.910000,2.910252,1,1,0.0126,-0.00005154,0.01487522,-0.06848860,-10.08880352,0.03598320
2.910261,2.910273,1,0,0.0126,-0.00005154,0.01487522,-0.06848860,-10.08880352,0.03598320
2.914310,2.914568,1,1,0.0126,-0.00005154,0.01487522,-0.06848860,-10.08880352,0.03598320
2.915000,2.915143,1,1,0.0121,-0.00004270,0.01453278,-0.07065854,-10.08862361,0.04801993
2.918360,2.918585,1,0,0.0121,-0.00004270,0.01453278,-0.07065854,-10.08862361,0.04801993
2.920000,2.920132,1,0,0.0115,-0.00003396,0.01417948,-0.07268984,-10.08838351,0.05954160
2.922409,2.922667,1,1,0.0115,-0.00003396,0.01417948,-0.07268984,-10.08838351,0.05954160
2.925000,2.925240,1,1,0.0110,-0.00002536,0.01381603,-0.07458264,-10.08808580,0.07054406
2.926458,2.926676,1,0,0.0110,-0.00002536,0.01381603,-0.07458264,-10.08808580,0.07054406
2.930000,2.930249,1,0,0.0105,-0.00001695,0.01344312,-0.07633725,-10.08773308,0.08102396
2.930508,2.930627,1,1,0.0105,-0.00001695,0.01344312,-0.07633725,-10.08773308,0.08102396
2.934557,2.934810,1,0,0.0105,-0.00001695,0.01344312,-0.07633725,-10.08773308,0.08102396
2.935000,2.935120,1,0,0.0099,-0.00000875,0.01306143,-0.07795418,-10.08732796,0.09097872
2.938606,2.938856,1,1,0.0099,-0.00000875,0.01306143,-0.07795418,-10.08732796,0.09097872
2.940000,2.940134,1,1,0.0093,-0.00000080,0.01267166,-0.07943410,-10.08687307,0.10040650
2.942656,2.942897,1,0,0.0093,-0.00000080,0.01267166,-0.07943410,-10.08687307,0.10040650
2.945000,2.945236,1,0,0.0088,0.00000687,0.01227449,-0.08077787,-10.08637103,0.10930622
2.946705,2.946939,1,1,0.0088,0.00000687,0.01227449,-0.08077787,-10.08637103,0.10930622
2.950000,2.950255,1,1,0.0082,0.00001422,0.01187060,-0.08198650,-10.08582450,0.11767753
2.950754,2.950874,1,0,0.0082,0.00001422,0.01187060,-0.08198650,-10.08582450,0.11767753
2.954803,2.955055,1,1,0.0082,0.00001422,0.01187060,-0.08198650,-10.08582450,0.11767753
2.955000,2.955079,1,1,0.0077,0.00002124,0.01146067,-0.08306118,-10.08523612,0.12552078
2.958853,2.959107,1,0,0.0077,0.00002124,0.01146067,-0.08306118,-10.08523612,0.12552078
2.960000,2.960125,1,0,0.0071,0.00002790,0.01104536,-0.08400325,-10.08460851,0.13283701
2.962902,2.963150,1,1,0.0071,0.00002790,0.01104536,-0.08400325,-10.08460851,0.13283701
2.965000,2.965237,1,1,0.0066,0.00003417,0.01062535,-0.08481418,-10.08394433,0.13962795
2.966951,2.967089,1,0,0.0066,0.00003417,0.01062535,-0.08481418,-10.08394433,0.13962795
2.970000,2.970249,1,0,0.0060,0.00004005,0.01020128,-0.08549562,-10.08324619,0.14589601
2.971001,2.971122,1,1,0.0060,0.00004005,0.01020128,-0.08549562,-10.08324619,0.14589601
2.975000,2.975259,1,1,0.0055,0.00004552,0.00977380,-0.08604932,-10.08251671,0.15164422
2.975050,2.975278,1,0,0.0055,0.00004552,0.00977380,-0.08604932,-10.08251671,0.15164422
2.979099,2.979360,1,1,0.0055,0.00004552,0.00977380,-0.08604932,-10.08251671,0.15164422
2.980000,2.980128,1,1,0.0050,0.00005056,0.00934355,-0.08647721,-10.08175849,0.15687624
2.983149,2.983396,1,0,0.0050,0.00005056,0.00934355,-0.08647721,-10.08175849,0.15687624
2.985000,2.985239,1,0,0.0044,0.00005517,0.00891117,-0.08678132,-10.08097411,0.16159636
2.987198,2.987447,1,1,0.0044,0.00005517,0.00891117,-0.08678132,-10.08097411,0.16159636
2.990000,2.990251,1,1,0.0039,0.00005934,0.00847726,-0.08696380,-10.08016612,0.16580944
2.991247,2.991371,1,0,0.0039,0.00005934,0.00847726,-0.08696380,-10.08016612,0.16580944
2.995000,2.995256,1,0,0.0034,0.00006307,0.00804244,-0.08702692,-10.07933708,0.16952094
2.995297,2.995361,1,1,0.0034,0.00006307,0.00804244,-0.08702692,-10.07933708,0.16952094
2.999346,2.999613,1,0,0.0034,0.00006307,0.00804244,-0.08702692,-10.07933708,0.16952094
3.000000,3.000129,1,0,0.0029,0.00006636,0.00760731,-0.08697307,-10.07848947,0.17273684
