Time,LED,Speaker,Control,Energy,Theta,dTheta,Phi,dPhi
3.83654,0,0,0.0954,-0.1907,-1.657,8.4306,-8.3045,-0.396
3.84,0,0,0.0944,-0.1888,-1.6486,8.4002,-8.3049,-0.38
3.84227,0,1,0.0944,-0.1888,-1.6486,8.4002,-8.3049,-0.38
3.845,0,1,0.0934,-0.1868,-1.6402,8.3696,-8.3053,-0.3642
3.84799,0,0,0.0934,-0.1868,-1.6402,8.3696,-8.3053,-0.3642
3.85,0,0,0.0925,-0.1849,-1.6318,8.339,-8.3056,-0.3486
3.85372,0,1,0.0925,-0.1849,-1.6318,8.339,-8.3056,-0.3486
3.855,0,1,0.0915,-0.183,-1.6234,8.3083,-8.306,-0.3331
3.85945,0,0,0.0915,-0.183,-1.6234,8.3083,-8.306,-0.3331
3.86,0,0,0.0906,-0.1812,-1.6151,8.2776,-8.3063,-0.3178
3.865,0,0,0.0897,-0.1793,-1.6069,8.2468,-8.3066,-0.3027
3.86517,0,1,0.0897,-0.1793,-1.6069,8.2468,-8.3066,-0.3027
3.87,0,1,0.0887,-0.1775,-1.5986,8.2159,-8.3069,-0.2877
3.8709,0,0,0.0887,-0.1775,-1.5986,8.2159,-8.3069,-0.2877
3.875,0,0,0.0878,-0.1756,-1.5904,8.185,-8.3072,-0.2729
3.87663,0,1,0.0878,-0.1756,-1.5904,8.185,-8.3072,-0.2729
3.88,0,1,0.0869,-0.1738,-1.5822,8.154,-8.3075,-0.2582
3.88235,0,0,0.0869,-0.1738,-1.5822,8.154,-8.3075,-0.2582
3.885,0,0,0.086,-0.172,-1.5741,8.123,-8.3077,-0.2437
3.88808,0,1,0.086,-0.172,-1.5741,8.123,-8.3077,-0.2437
3.89,0,1,-0.0851,-0.1703,-1.5659,8.0919,-8.308,-0.2293
3.89349,0,0,-0.0851,-0.1703,-1.5659,8.0919,-8.308,-0.2293
3.895,0,0,-0.0842,-0.1685,-1.5578,8.0608,-8.3082,-0.2459
3.89889,0,1,-0.0842,-0.1685,-1.5578,8.0608,-8.3082,-0.2459
3.9,0,1,-0.0834,-0.1667,-1.5498,8.0298,-8.3085,-0.2623
3.9043,0,0,-0.0834,-0.1667,-1.5498,8.0298,-8.3085,-0.2623
3.905,0,0,-0.0825,-0.165,-1.5418,7.9988,-8.3087,-0.2785
3.9097,0,1,-0.0825,-0.165,-1.5418,7.9988,-8.3087,-0.2785
3.91,0,1,-0.0816,-0.1632,-1.5338,7.9679,-8.309,-0.2945
3.915,0,1,-0.0807,-0.1614,-1.5258,7.9371,-8.3093,-0.3104
3.91511,0,0,-0.0807,-0.1614,-1.5258,7.9371,-8.3093,-0.3104
3.92,0,0,-0.0798,-0.1596,-1.5179,7.9063,-8.3096,-0.3261
3.92051,0,1,-0.0798,-0.1596,-1.5179,7.9063,-8.3096,-0.3261
3.925,0,1,-0.0789,-0.1578,-1.5099,7.8755,-8.3099,-0.3416
3.92592,0,0,-0.0789,-0.1578,-1.5099,7.8755,-8.3099,-0.3416
3.93,0,0,-0.078,-0.1561,-1.5021,7.8448,-8.3103,-0.357
3.93132,0,1,-0.078,-0.1561,-1.5021,7.8448,-8.3103,-0.357
3.935,0,1,-0.0771,-0.1543,-1.4942,7.8142,-8.3106,-0.3722
3.93673,0,0,-0.0771,-0.1543,-1.4942,7.8142,-8.3106,-0.3722
3.94,0,0,-0.0763,-0.1525,-1.4864,7.7836,-8.311,-0.3872
3.94213,0,1,-0.0763,-0.1525,-1.4864,7.7836,-8.311,-0.3872
3.945,0,1,-0.0754,-0.1507,-1.4786,7.753,-8.3114,-0.402
3.94754,0,0,-0.0754,-0.1507,-1.4786,7.753,-8.3114,-0.402
3.95,0,0,-0.0745,-0.1489,-1.4709,7.7226,-8.3118,-0.4167
3.95294,0,1,-0.0745,-0.1489,-1.4709,7.7226,-8.3118,-0.4167
3.955,0,1,-0.0736,-0.1472,-1.4632,7.6921,-8.3122,-0.4312
3.95835,0,0,-0.0736,-0.1472,-1.4632,7.6921,-8.3122,-0.4312
3.96,0,0,-0.0727,-0.1454,-1.4555,7.6618,-8.3126,-0.4456
3.96375,0,1,-0.0727,-0.1454,-1.4555,7.6618,-8.3126,-0.4456
3.965,0,1,-0.0718,-0.1436,-1.4478,7.6315,-8.3131,-0.4597
3.96916,0,0,-0.0718,-0.1436,-1.4478,7.6315,-8.3131,-0.4597
3.97,0,0,-0.0709,-0.1419,-1.4402,7.6012,-8.3135,-0.4737
3.97456,0,1,-0.0709,-0.1419,-1.4402,7.6012,-8.3135,-0.4737
3.975,0,1,-0.0701,-0.1401,-1.4326,7.571,-8.314,-0.4876
3.97997,0,0,-0.0701,-0.1401,-1.4326,7.571,-8.314,-0.4876
3.98,0,0,-0.0692,-0.1383,-1.425,7.5409,-8.3145,-0.5012
3.985,0,0,-0.0683,-0.1366,-1.4175,7.5108,-8.315,-0.5147
3.98537,0,1,-0.0683,-0.1366,-1.4175,7.5108,-8.315,-0.5147
3.99,0,1,-0.0674,-0.1348,-1.4099,7.4808,-8.3155,-0.5281
3.99078,0,0,-0.0674,-0.1348,-1.4099,7.4808,-8.3155,-0.5281
3.995,0,0,-0.0665,-0.1331,-1.4025,7.4509,-8.316,-0.5412
3.99618,0,1,-0.0665,-0.1331,-1.4025,7.4509,-8.316,-0.5412
4,0,1,-0.0657,-0.1314,-1.395,7.421,-8.3166,-0.5542
4.00159,0,0,-0.0657,-0.1314,-1.395,7.421,-8.3166,-0.5542
4.005,0,0,-0.0648,-0.1296,-1.3876,7.3911,-8.3171,-0.5671
4.00699,0,1,-0.0648,-0.1296,-1.3876,7.3911,-8.3171,-0.5671
4.01,0,1,-0.0639,-0.1279,-1.3802,7.3614,-8.3177,-0.5797
4.0124,0,0,-0.0639,-0.1279,-1.3802,7.3614,-8.3177,-0.5797
4.015,0,0,-0.0631,-0.1262,-1.3728,7.3316,-8.3183,-0.5923
4.0178,0,1,-0.0631,-0.1262,-1.3728,7.3316,-8.3183,-0.5923
4.02,0,1,-0.0622,-0.1245,-1.3655,7.302,-8.3189,-0.6046
4.02321,0,0,-0.0622,-0.1245,-1.3655,7.302,-8.3189,-0.6046
4.025,0,0,-0.0614,-0.1227,-1.3582,7.2724,-8.3195,-0.6168
4.02862,0,1,-0.0614,-0.1227,-1.3582,7.2724,-8.3195,-0.6168
4.03,0,1,-0.0605,-0.121,-1.3509,7.2429,-8.3201,-0.6288
4.03402,0,0,-0.0605,-0.121,-1.3509,7.2429,-8.3201,-0.6288
4.035,0,0,-0.0597,-0.1193,-1.3437,7.2134,-8.3207,-0.6407
4.03943,0,1,-0.0597,-0.1193,-1.3437,7.2134,-8.3207,-0.6407
4.04,0,1,-0.0588,-0.1177,-1.3365,7.184,-8.3214,-0.6524
4.04483,0,0,-0.0588,-0.1177,-1.3365,7.184,-8.3214,-0.6524
4.045,0,0,-0.058,-0.116,-1.3293,7.1546,-8.322,-0.6639
4.05,0,0,-0.0572,-0.1143,-1.3221,7.1254,-8.3227,-0.6753
4.05024,0,1,-0.0572,-0.1143,-1.3221,7.1254,-8.3227,-0.6753
4.055,0,1,-0.0563,-0.1126,-1.315,7.0961,-8.3234,-0.6865
4.05564,0,0,-0.0563,-0.1126,-1.315,7.0961,-8.3234,-0.6865
4.06,0,0,-0.0555,-0.111,-1.3079,7.067,-8.3241,-0.6976
4.06074,0,1,-0.0555,-0.111,-1.3079,7.067,-8.3241,-0.6976
4.065,0,1,-0.0547,-0.1093,-1.3008,7.0379,-8.3247,-0.7085
4.06584,0,0,-0.0547,-0.1093,-1.3008,7.0379,-8.3247,-0.7085
4.07,0,0,-0.0538,-0.1077,-1.2938,7.0088,-8.3255,-0.7192
4.07095,0,1,-0.0538,-0.1077,-1.2938,7.0088,-8.3255,-0.7192
4.075,0,1,-0.053,-0.1061,-1.2868,6.9799,-8.3262,-0.7298
4.07605,0,0,-0.053,-0.1061,-1.2868,6.9799,-8.3262,-0.7298
4.08,0,0,-0.0522,-0.1044,-1.2798,6.951,-8.3269,-0.7403
4.08115,0,1,-0.0522,-0.1044,-1.2798,6.951,-8.3269,-0.7403
4.085,0,1,-0.0514,-0.1028,-1.2729,6.9221,-8.3276,-0.7506
4.08625,0,0,-0.0514,-0.1028,-1.2729,6.9221,-8.3276,-0.7506
4.09,0,0,-0.0506,-0.1012,-1.2659,6.8934,-8.3284,-0.7607
4.09135,0,1,-0.0506,-0.1012,-1.2659,6.8934,-8.3284,-0.7607
4.095,0,1,-0.0498,-0.0996,-1.2591,6.8646,-8.3292,-0.7707
4.09646,0,0,-0.0498,-0.0996,-1.2591,6.8646,-8.3292,-0.7707
4.1,0,0,-0.049,-0.0981,-1.2522,6.836,-8.3299,-0.7806
4.10156,0,1,-0.049,-0.0981,-1.2522,6.836,-8.3299,-0.7806
4.105,0,1,-0.0482,-0.0965,-1.2454,6.8074,-8.3307,-0.7902
4.10666,0,0,-0.0482,-0.0965,-1.2454,6.8074,-8.3307,-0.7902
4.11,0,0,-0.0475,-0.0949,-1.2385,6.7789,-8.3315,-0.7998
4.11176,0,1,-0.0475,-0.0949,-1.2385,6.7789,-8.3315,-0.7998
4.115,0,1,-0.0467,-0.0934,-1.2318,6.7504,-8.3323,-0.8092
4.11686,0,0,-0.0467,-0.0934,-1.2318,6.7504,-8.3323,-0.8092
4.12,0,0,-0.0459,-0.0918,-1.225,6.7221,-8.3331,-0.8184
4.12196,0,1,-0.0459,-0.0918,-1.225,6.7221,-8.3331,-0.8184
4.125,0,1,-0.0452,-0.0903,-1.2183,6.6937,-8.3339,-0.8275
4.12707,0,0,-0.0452,-0.0903,-1.2183,6.6937,-8.3339,-0.8275
4.13,0,0,-0.0444,-0.0888,-1.2116,6.6655,-8.3348,-0.8365
4.13217,0,1,-0.0444,-0.0888,-1.2116,6.6655,-8.3348,-0.8365
4.135,0,1,-0.0436,-0.0873,-1.2049,6.6373,-8.3356,-0.8453
4.13727,0,0,-0.0436,-0.0873,-1.2049,6.6373,-8.3356,-0.8453
4.14,0,0,-0.0429,-0.0858,-1.1983,6.6092,-8.3364,-0.854
4.14237,0,1,-0.0429,-0.0858,-1.1983,6.6092,-8.3364,-0.854
4.145,0,1,-0.0421,-0.0843,-1.1917,6.5811,-8.3373,-0.8625
4.14747,0,0,-0.0421,-0.0843,-1.1917,6.5811,-8.3373,-0.8625
4.15,0,0,-0.0414,-0.0828,-1.1851,6.5531,-8.3382,-0.8709
4.15258,0,1,-0.0414,-0.0828,-1.1851,6.5531,-8.3382,-0.8709
4.155,0,1,-0.0407,-0.0814,-1.1786,6.5252,-8.339,-0.8791
4.15768,0,0,-0.0407,-0.0814,-1.1786,6.5252,-8.339,-0.8791
4.16,0,0,-0.04,-0.0799,-1.172,6.4974,-8.3399,-0.8872
4.16278,0,1,-0.04,-0.0799,-1.172,6.4974,-8.3399,-0.8872
4.165,0,1,-0.0392,-0.0785,-1.1655,6.4696,-8.3408,-0.8952
4.16788,0,0,-0.0392,-0.0785,-1.1655,6.4696,-8.3408,-0.8952
4.17,0,0,-0.0385,-0.077,-1.1591,6.4419,-8.3417,-0.903
4.17298,0,1,-0.0385,-0.077,-1.1591,6.4419,-8.3417,-0.903
4.175,0,1,-0.0378,-0.0756,-1.1526,6.4142,-8.3426,-0.9107
4.17808,0,0,-0.0378,-0.0756,-1.1526,6.4142,-8.3426,-0.9107
4.18,0,0,-0.0371,-0.0742,-1.1462,6.3866,-8.3435,-0.9183
4.18319,0,1,-0.0371,-0.0742,-1.1462,6.3866,-8.3435,-0.9183
4.185,0,1,-0.0364,-0.0728,-1.1398,6.3591,-8.3444,-0.9257
4.18829,0,0,-0.0364,-0.0728,-1.1398,6.3591,-8.3444,-0.9257
4.19,0,0,-0.0357,-0.0714,-1.1335,6.3317,-8.3453,-0.933
4.19339,0,1,-0.0357,-0.0714,-1.1335,6.3317,-8.3453,-0.933
4.195,0,1,-0.035,-0.0701,-1.1271,6.3043,-8.3463,-0.9402
4.19849,0,0,-0.035,-0.0701,-1.1271,6.3043,-8.3463,-0.9402
4.2,0,0,-0.0344,-0.0687,-1.1208,6.277,-8.3472,-0.9472
4.20359,0,1,-0.0344,-0.0687,-1.1208,6.277,-8.3472,-0.9472
4.205,0,1,-0.0337,-0.0674,-1.1145,6.2498,-8.3482,-0.9541
4.2087,0,0,-0.0337,-0.0674,-1.1145,6.2498,-8.3482,-0.9541
4.21,0,0,-0.033,-0.066,-1.1083,6.2226,-8.3491,-0.9609
4.2138,0,1,-0.033,-0.066,-1.1083,6.2226,-8.3491,-0.9609
4.215,0,1,-0.0324,-0.0647,-1.1021,6.1955,-8.3501,-0.9676
4.2189,0,0,-0.0324,-0.0647,-1.1021,6.1955,-8.3501,-0.9676
4.22,0,0,-0.0317,-0.0634,-1.0959,6.1685,-8.351,-0.9741
4.224,0,1,-0.0317,-0.0634,-1.0959,6.1685,-8.351,-0.9741
4.225,0,1,-0.031,-0.0621,-1.0897,6.1415,-8.352,-0.9805
4.2291,0,0,-0.031,-0.0621,-1.0897,6.1415,-8.352,-0.9805
4.23,0,0,-0.0304,-0.0608,-1.0836,6.1147,-8.353,-0.9868
4.2342,0,1,-0.0304,-0.0608,-1.0836,6.1147,-8.353,-0.9868
4.235,0,1,-0.0298,-0.0595,-1.0775,6.0879,-8.354,-0.9929
4.23931,0,0,-0.0298,-0.0595,-1.0775,6.0879,-8.354,-0.9929
4.24,0,0,-0.0291,-0.0583,-1.0714,6.0611,-8.355,-0.999
4.24441,0,1,-0.0291,-0.0583,-1.0714,6.0611,-8.355,-0.999
4.245,0,1,-0.0285,-0.057,-1.0653,6.0345,-8.356,-1.0049
4.24951,0,0,-0.0285,-0.057,-1.0653,6.0345,-8.356,-1.0049
4.25,0,0,-0.0279,-0.0558,-1.0593,6.0079,-8.357,-1.0107
4.25461,0,1,-0.0279,-0.0558,-1.0593,6.0079,-8.357,-1.0107
4.255,0,1,-0.0273,-0.0546,-1.0533,5.9814,-8.358,-1.0164
4.25971,0,0,-0.0273,-0.0546,-1.0533,5.9814,-8.358,-1.0164
4.26,0,0,-0.0267,-0.0534,-1.0473,5.9549,-8.359,-1.0219
4.26482,0,1,-0.0267,-0.0534,-1.0473,5.9549,-8.359,-1.0219
4.265,0,1,-0.0261,-0.0521,-1.0413,5.9285,-8.36,-1.0274
4.26963,0,0,-0.0261,-0.0521,-1.0413,5.9285,-8.36,-1.0274
4.27,0,0,-0.0255,-0.051,-1.0354,5.9023,-8.3611,-1.0327
4.27445,0,1,-0.0255,-0.051,-1.0354,5.9023,-8.3611,-1.0327
4.275,0,1,-0.0249,-0.0498,-1.0295,5.876,-8.3621,-1.0379
4.27926,0,0,-0.0249,-0.0498,-1.0295,5.876,-8.3621,-1.0379
4.28,0,0,-0.0243,-0.0486,-1.0236,5.8499,-8.3631,-1.043
4.28408,0,1,-0.0243,-0.0486,-1.0236,5.8499,-8.3631,-1.043
4.285,0,1,-0.0237,-0.0475,-1.0178,5.8238,-8.3642,-1.048
4.28889,0,0,-0.0237,-0.0475,-1.0178,5.8238,-8.3642,-1.048
4.29,0,0,-0.0232,-0.0463,-1.0119,5.7978,-8.3652,-1.0529
4.29371,0,1,-0.0232,-0.0463,-1.0119,5.7978,-8.3652,-1.0529
4.295,0,1,-0.0226,-0.0452,-1.0062,5.7719,-8.3663,-1.0577
4.29852,0,0,-0.0226,-0.0452,-1.0062,5.7719,-8.3663,-1.0577
4.3,0,0,-0.022,-0.0441,-1.0004,5.7461,-8.3673,-1.0623
4.30334,0,1,-0.022,-0.0441,-1.0004,5.7461,-8.3673,-1.0623
4.305,0,1,-0.0215,-0.043,-0.9946,5.7203,-8.3684,-1.0669
4.30816,0,0,-0.0215,-0.043,-0.9946,5.7203,-8.3684,-1.0669
4.31,0,0,-0.0209,-0.0419,-0.9889,5.6946,-8.3695,-1.0713
4.31297,0,1,-0.0209,-0.0419,-0.9889,5.6946,-8.3695,-1.0713
4.315,0,1,-0.0204,-0.0408,-0.9832,5.669,-8.3705,-1.0757
4.31779,0,0,-0.0204,-0.0408,-0.9832,5.669,-8.3705,-1.0757
4.32,0,0,-0.0199,-0.0397,-0.9775,5.6434,-8.3716,-1.0799
4.3226,0,1,-0.0199,-0.0397,-0.9775,5.6434,-8.3716,-1.0799
4.325,0,1,-0.0193,-0.0387,-0.9719,5.618,-8.3727,-1.084
4.32742,0,0,-0.0193,-0.0387,-0.9719,5.618,-8.3727,-1.084
4.33,0,0,-0.0188,-0.0376,-0.9663,5.5926,-8.3738,-1.0881
4.33223,0,1,-0.0188,-0.0376,-0.9663,5.5926,-8.3738,-1.0881
4.335,0,1,-0.0183,-0.0366,-0.9607,5.5673,-8.3749,-1.092
4.33705,0,0,-0.0183,-0.0366,-0.9607,5.5673,-8.3749,-1.092
4.34,0,0,-0.0178,-0.0356,-0.9551,5.5421,-8.376,-1.0958
4.34186,0,1,-0.0178,-0.0356,-0.9551,5.5421,-8.376,-1.0958
4.345,0,1,-0.0173,-0.0346,-0.9496,5.5169,-8.377,-1.0996
4.34668,0,0,-0.0173,-0.0346,-0.9496,5.5169,-8.377,-1.0996
4.35,0,0,-0.0168,-0.0336,-0.9441,5.4918,-8.3781,-1.1032
4.35149,0,1,-0.0168,-0.0336,-0.9441,5.4918,-8.3781,-1.1032
4.355,0,1,-0.0163,-0.0326,-0.9386,5.4668,-8.3793,-1.1068
4.35631,0,0,-0.0163,-0.0326,-0.9386,5.4668,-8.3793,-1.1068
4.36,0,0,-0.0158,-0.0316,-0.9331,5.4419,-8.3804,-1.1102
4.36113,0,1,-0.0158,-0.0316,-0.9331,5.4419,-8.3804,-1.1102
4.365,0,1,-0.0153,-0.0306,-0.9277,5.4171,-8.3815,-1.1136
4.36594,0,0,-0.0153,-0.0306,-0.9277,5.4171,-8.3815,-1.1136
4.37,0,0,-0.0148,-0.0297,-0.9223,5.3923,-8.3826,-1.1168
4.37076,0,1,-0.0148,-0.0297,-0.9223,5.3923,-8.3826,-1.1168
4.375,0,1,-0.0144,-0.0287,-0.9169,5.3677,-8.3837,-1.12
4.37557,0,0,-0.0144,-0.0287,-0.9169,5.3677,-8.3837,-1.12
4.38,0,0,-0.0139,-0.0278,-0.9115,5.3431,-8.3848,-1.123
4.38039,0,1,-0.0139,-0.0278,-0.9115,5.3431,-8.3848,-1.123
4.385,0,1,-0.0134,-0.0269,-0.9061,5.3186,-8.3859,-1.126
4.3852,0,0,-0.0134,-0.0269,-0.9061,5.3186,-8.3859,-1.126
4.39,0,0,-0.013,-0.026,-0.9008,5.2941,-8.3871,-1.1289
4.39002,0,1,-0.013,-0.026,-0.9008,5.2941,-8.3871,-1.1289
4.39483,0,0,-0.013,-0.026,-0.9008,5.2941,-8.3871,-1.1289
4.395,0,0,-0.0125,-0.0251,-0.8955,5.2698,-8.3882,-1.1317
4.39965,0,1,-0.0125,-0.0251,-0.8955,5.2698,-8.3882,-1.1317
4.4,0,1,-0.0121,-0.0242,-0.8903,5.2455,-8.3893,-1.1344
4.40446,0,0,-0.0121,-0.0242,-0.8903,5.2455,-8.3893,-1.1344
4.405,0,0,-0.0116,-0.0233,-0.885,5.2213,-8.3905,-1.1371
4.40928,0,1,-0.0116,-0.0233,-0.885,5.2213,-8.3905,-1.1371
4.41,0,1,-0.0112,-0.0224,-0.8798,5.1972,-8.3916,-1.1396
4.4141,0,0,-0.0112,-0.0224,-0.8798,5.1972,-8.3916,-1.1396
4.415,0,0,-0.0108,-0.0216,-0.8746,5.1732,-8.3927,-1.142
4.41891,0,1,-0.0108,-0.0216,-0.8746,5.1732,-8.3927,-1.142
4.42,0,1,-0.0104,-0.0207,-0.8694,5.1493,-8.3939,-1.1444
4.42373,0,0,-0.0104,-0.0207,-0.8694,5.1493,-8.3939,-1.1444
4.425,0,0,-0.0099,-0.0199,-0.8643,5.1254,-8.395,-1.1467
4.42854,0,1,-0.0099,-0.0199,-0.8643,5.1254,-8.395,-1.1467
4.43,0,1,-0.0095,-0.019,-0.8592,5.1017,-8.3962,-1.1489
4.43336,0,0,-0.0095,-0.019,-0.8592,5.1017,-8.3962,-1.1489
4.435,0,0,-0.0091,-0.0182,-0.8541,5.078,-8.3973,-1.151
4.43817,0,1,-0.0091,-0.0182,-0.8541,5.078,-8.3973,-1.151
4.44,0,1,-0.0087,-0.0174,-0.849,5.0544,-8.3985,-1.1531
4.44299,0,0,-0.0087,-0.0174,-0.849,5.0544,-8.3985,-1.1531
4.445,0,0,-0.0083,-0.0166,-0.8439,5.0308,-8.3996,-1.155
4.4478,0,1,-0.0083,-0.0166,-0.8439,5.0308,-8.3996,-1.155
4.45,0,1,-0.0079,-0.0158,-0.8389,5.0074,-8.4008,-1.1569
4.45262,0,0,-0.0079,-0.0158,-0.8389,5.0074,-8.4008,-1.1569
4.455,0,0,-0.0075,-0.0151,-0.8339,4.9841,-8.4019,-1.1587
4.45743,0,1,-0.0075,-0.0151,-0.8339,4.9841,-8.4019,-1.1587
4.46,0,1,-0.0071,-0.0143,-0.8289,4.9608,-8.4031,-1.1605
4.46225,0,0,-0.0071,-0.0143,-0.8289,4.9608,-8.4031,-1.1605
4.465,0,0,-0.0068,-0.0135,-0.8239,4.9376,-8.4043,-1.1621
4.46707,0,1,-0.0068,-0.0135,-0.8239,4.9376,-8.4043,-1.1621
4.47,0,1,-0.0064,-0.0128,-0.819,4.9145,-8.4054,-1.1637
4.47188,0,0,-0.0064,-0.0128,-0.819,4.9145,-8.4054,-1.1637
4.475,0,0,-0.006,-0.012,-0.8141,4.8915,-8.4066,-1.1652
4.4767,0,1,-0.006,-0.012,-0.8141,4.8915,-8.4066,-1.1652
4.48,0,1,-0.0057,-0.0113,-0.8092,4.8686,-8.4077,-1.1666
4.48151,0,0,-0.0057,-0.0113,-0.8092,4.8686,-8.4077,-1.1666
4.485,0,0,-0.0053,-0.0106,-0.8043,4.8457,-8.4089,-1.168
4.48633,0,1,-0.0053,-0.0106,-0.8043,4.8457,-8.4089,-1.168
4.49,0,1,-0.0049,-0.0099,-0.7995,4.823,-8.4101,-1.1693
4.49114,0,0,-0.0049,-0.0099,-0.7995,4.823,-8.4101,-1.1693
4.495,0,0,-0.0046,-0.0092,-0.7947,4.8003,-8.4113,-1.1705
4.49596,0,1,-0.0046,-0.0092,-0.7947,4.8003,-8.4113,-1.1705
4.5,0,1,-0.0042,-0.0085,-0.7899,4.7777,-8.4124,-1.1717
4.50077,0,0,-0.0042,-0.0085,-0.7899,4.7777,-8.4124,-1.1717
4.505,0,0,-0.0039,-0.0078,-0.7851,4.7553,-8.4136,-1.1727
4.50532,0,1,-0.0039,-0.0078,-0.7851,4.7553,-8.4136,-1.1727
4.50986,0,0,-0.0039,-0.0078,-0.7851,4.7553,-8.4136,-1.1727
4.51,0,0,-0.0036,-0.0071,-0.7803,4.7328,-8.4148,-1.1737
4.51441,0,1,-0.0036,-0.0071,-0.7803,4.7328,-8.4148,-1.1737
4.515,0,1,-0.0032,-0.0065,-0.7756,4.7105,-8.4159,-1.1747
4.51895,0,0,-0.0032,-0.0065,-0.7756,4.7105,-8.4159,-1.1747
4.52,0,0,-0.0029,-0.0058,-0.7709,4.6883,-8.4171,-1.1756
4.5235,0,1,-0.0029,-0.0058,-0.7709,4.6883,-8.4171,-1.1756
4.525,0,1,-0.0026,-0.0052,-0.7662,4.6661,-8.4183,-1.1764
4.52805,0,0,-0.0026,-0.0052,-0.7662,4.6661,-8.4183,-1.1764
4.53,0,0,-0.0023,-0.0045,-0.7615,4.6441,-8.4195,-1.1771
4.53259,0,1,-0.0023,-0.0045,-0.7615,4.6441,-8.4195,-1.1771
4.535,0,1,-0.0019,-0.0039,-0.7569,4.6221,-8.4206,-1.1778
4.53714,0,0,-0.0019,-0.0039,-0.7569,4.6221,-8.4206,-1.1778
4.54,0,0,-0.0016,-0.0033,-0.7523,4.6002,-8.4218,-1.1784
4.54168,0,1,-0.0016,-0.0033,-0.7523,4.6002,-8.4218,-1.1784
4.545,0,1,-0.0013,-0.0026,-0.7477,4.5784,-8.423,-1.1789
4.54623,0,0,-0.0013,-0.0026,-0.7477,4.5784,-8.423,-1.1789
4.55,0,0,-0.001,-0.002,-0.7431,4.5567,-8.4242,-1.1794
4.55077,0,1,-0.001,-0.002,-0.7431,4.5567,-8.4242,-1.1794
4.555,0,1,-0.0007,-0.0014,-0.7385,4.5351,-8.4254,-1.1799
4.55532,0,0,-0.0007,-0.0014,-0.7385,4.5351,-8.4254,-1.1799
4.55986,0,1,-0.0007,-0.0014,-0.7385,4.5351,-8.4254,-1.1799
4.56,0,1,-0.0004,-0.0008,-0.734,4.5136,-8.4265,-1.1802
4.56441,0,0,-0.0004,-0.0008,-0.734,4.5136,-8.4265,-1.1802
4.565,0,0,-0.0001,-0.0003,-0.7295,4.4922,-8.4277,-1.1805
4.56895,0,1,-0.0001,-0.0003,-0.7295,4.4922,-8.4277,-1.1805
4.57,0,1,0.0002,0.0003,-0.725,4.4708,-8.4289,-1.1808
4.5735,0,0,0.0002,0.0003,-0.725,4.4708,-8.4289,-1.1808
4.575,0,0,0.0004,0.0009,-0.7205,4.4495,-8.4301,-1.181
4.57804,0,1,0.0004,0.0009,-0.7205,4.4495,-8.4301,-1.181
4.58,0,1,0.0007,0.0014,-0.7161,4.4284,-8.4313,-1.1811
4.58259,0,0,0.0007,0.0014,-0.7161,4.4284,-8.4313,-1.1811
4.585,0,0,0.001,0.002,-0.7116,4.4073,-8.4324,-1.1812
4.58713,0,1,0.001,0.002,-0.7116,4.4073,-8.4324,-1.1812
4.59,0,1,0.0013,0.0025,-0.7072,4.3863,-8.4336,-1.1812
4.59168,0,0,0.0013,0.0025,-0.7072,4.3863,-8.4336,-1.1812
4.595,0,0,0.0015,0.0031,-0.7028,4.3654,-8.4348,-1.1812
4.59622,0,1,0.0015,0.0031,-0.7028,4.3654,-8.4348,-1.1812
4.6,0,1,0.0018,0.0036,-0.6985,4.3446,-8.436,-1.1811
4.60077,0,0,0.0018,0.0036,-0.6985,4.3446,-8.436,-1.1811
4.605,0,0,0.0021,0.0041,-0.6941,4.3238,-8.4372,-1.1809
4.60531,0,1,0.0021,0.0041,-0.6941,4.3238,-8.4372,-1.1809
4.60986,0,0,0.0021,0.0041,-0.6941,4.3238,-8.4372,-1.1809
4.61,0,0,0.0023,0.0046,-0.6898,4.3032,-8.4383,-1.1807
4.6144,0,1,0.0023,0.0046,-0.6898,4.3032,-8.4383,-1.1807
4.615,0,1,0.0026,0.0052,-0.6855,4.2826,-8.4395,-1.1805
4.61895,0,0,0.0026,0.0052,-0.6855,4.2826,-8.4395,-1.1805
4.62,0,0,0.0028,0.0057,-0.6812,4.2622,-8.4407,-1.1802
4.62349,0,1,0.0028,0.0057,-0.6812,4.2622,-8.4407,-1.1802
4.625,0,1,0.0031,0.0062,-0.677,4.2418,-8.4419,-1.1798
4.62804,0,0,0.0031,0.0062,-0.677,4.2418,-8.4419,-1.1798
4.63,0,0,0.0033,0.0066,-0.6727,4.2215,-8.4431,-1.1794
4.63258,0,1,0.0033,0.0066,-0.6727,4.2215,-8.4431,-1.1794
4.635,0,1,0.0036,0.0071,-0.6685,4.2013,-8.4442,-1.1789
4.63713,0,0,0.0036,0.0071,-0.6685,4.2013,-8.4442,-1.1789
4.64,0,0,0.0038,0.0076,-0.6643,4.1812,-8.4454,-1.1784
4.64168,0,1,0.0038,0.0076,-0.6643,4.1812,-8.4454,-1.1784
4.645,0,1,0.004,0.0081,-0.6601,4.1612,-8.4466,-1.1779
4.64622,0,0,0.004,0.0081,-0.6601,4.1612,-8.4466,-1.1779
4.65,0,0,0.0043,0.0085,-0.656,4.1413,-8.4478,-1.1773
4.65077,0,1,0.0043,0.0085,-0.656,4.1413,-8.4478,-1.1773
4.655,0,1,0.0045,0.009,-0.6518,4.1215,-8.449,-1.1766
